"code_bss";"date_mesure";"niveau_nappe_eau"
"08757X0120/F";"2008-01-08";"80.91"
"08757X0120/F";"2008-02-12";"81.11"
"08757X0120/F";"2008-03-20";"81.05"
"08757X0120/F";"2008-04-23";"81.25"
"08757X0120/F";"2008-05-22";"80.76"
"08757X0120/F";"2008-06-09";"81.38"
"08757X0120/F";"2008-07-16";"78.54"
"08757X0120/F";"2008-08-19";"79.71"
"08757X0120/F";"2008-09-08";"80.15"
"08757X0120/F";"2008-10-03";"80.58"
"08757X0120/F";"2008-11-14";"80.84"
"08757X0120/F";"2008-11-15";"80.48"
"08757X0120/F";"2008-11-16";"80.48"
"08757X0120/F";"2008-11-17";"80.5"
"08757X0120/F";"2008-11-18";"80.5"
"08757X0120/F";"2008-11-19";"80.49"
"08757X0120/F";"2008-11-20";"80.49"
"08757X0120/F";"2008-11-21";"80.5"
"08757X0120/F";"2008-11-22";"80.5"
"08757X0120/F";"2008-11-23";"80.53"
"08757X0120/F";"2008-11-24";"80.52"
"08757X0120/F";"2008-11-25";"80.51"
"08757X0120/F";"2008-11-26";"80.55"
"08757X0120/F";"2008-11-27";"80.57"
"08757X0120/F";"2008-11-28";"80.6"
"08757X0120/F";"2008-11-29";"80.6"
"08757X0120/F";"2008-11-30";"80.61"
"08757X0120/F";"2008-12-01";"80.64"
"08757X0120/F";"2008-12-02";"80.68"
"08757X0120/F";"2008-12-03";"80.73"
"08757X0120/F";"2008-12-04";"80.8"
"08757X0120/F";"2008-12-05";"80.91"
"08757X0120/F";"2008-12-06";"80.96"
"08757X0120/F";"2008-12-07";"80.98"
"08757X0120/F";"2008-12-08";"80.97"
"08757X0120/F";"2008-12-09";"80.96"
"08757X0120/F";"2008-12-10";"80.96"
"08757X0120/F";"2008-12-11";"80.93"
"08757X0120/F";"2008-12-12";"80.91"
"08757X0120/F";"2008-12-13";"80.93"
"08757X0120/F";"2008-12-14";"80.87"
"08757X0120/F";"2008-12-15";"80.85"
"08757X0120/F";"2008-12-16";"80.84"
"08757X0120/F";"2008-12-17";"80.82"
"08757X0120/F";"2008-12-18";"80.81"
"08757X0120/F";"2008-12-19";"80.8"
"08757X0120/F";"2008-12-20";"80.8"
"08757X0120/F";"2008-12-21";"80.81"
"08757X0120/F";"2008-12-22";"80.83"
"08757X0120/F";"2008-12-23";"80.81"
"08757X0120/F";"2008-12-24";"80.82"
"08757X0120/F";"2008-12-25";"80.82"
"08757X0120/F";"2008-12-26";"80.8"
"08757X0120/F";"2008-12-27";"80.8"
"08757X0120/F";"2008-12-28";"80.79"
"08757X0120/F";"2008-12-29";"80.78"
"08757X0120/F";"2008-12-30";"80.78"
"08757X0120/F";"2008-12-31";"80.78"
"08757X0120/F";"2009-01-01";"80.78"
"08757X0120/F";"2009-01-02";"80.77"
"08757X0120/F";"2009-01-03";"80.76"
"08757X0120/F";"2009-01-04";"80.76"
"08757X0120/F";"2009-01-05";"80.76"
"08757X0120/F";"2009-01-06";"80.75"
"08757X0120/F";"2009-01-07";"80.74"
"08757X0120/F";"2009-01-08";"80.74"
"08757X0120/F";"2009-01-09";"80.74"
"08757X0120/F";"2009-01-10";"80.72"
"08757X0120/F";"2009-01-11";"80.72"
"08757X0120/F";"2009-01-12";"80.74"
"08757X0120/F";"2009-01-13";"80.73"
"08757X0120/F";"2009-01-14";"80.73"
"08757X0120/F";"2009-01-15";"80.72"
"08757X0120/F";"2009-01-16";"80.71"
"08757X0120/F";"2009-01-17";"80.72"
"08757X0120/F";"2009-01-18";"80.74"
"08757X0120/F";"2009-01-19";"80.74"
"08757X0120/F";"2009-01-20";"80.73"
"08757X0120/F";"2009-01-21";"80.73"
"08757X0120/F";"2009-01-22";"80.84"
"08757X0120/F";"2009-01-23";"81.28"
"08757X0120/F";"2009-01-24";"81.35"
"08757X0120/F";"2009-01-25";"81.35"
"08757X0120/F";"2009-01-26";"81.35"
"08757X0120/F";"2009-01-27";"81.37"
"08757X0120/F";"2009-01-28";"81.35"
"08757X0120/F";"2009-01-29";"81.32"
"08757X0120/F";"2009-01-30";"81.31"
"08757X0120/F";"2009-01-31";"81.28"
"08757X0120/F";"2009-02-01";"81.28"
"08757X0120/F";"2009-02-02";"81.22"
"08757X0120/F";"2009-02-03";"81.23"
"08757X0120/F";"2009-02-04";"81.21"
"08757X0120/F";"2009-02-05";"81.19"
"08757X0120/F";"2009-02-06";"81.17"
"08757X0120/F";"2009-02-07";"81.14"
"08757X0120/F";"2009-02-08";"81.13"
"08757X0120/F";"2009-02-09";"81.14"
"08757X0120/F";"2009-02-10";"81.11"
"08757X0120/F";"2009-02-11";"81.21"
"08757X0120/F";"2009-02-12";"81.23"
"08757X0120/F";"2009-02-13";"81.25"
"08757X0120/F";"2009-02-14";"81.21"
"08757X0120/F";"2009-02-15";"81.2"
"08757X0120/F";"2009-02-16";"81.18"
"08757X0120/F";"2009-02-17";"81.16"
"08757X0120/F";"2009-02-18";"81.16"
"08757X0120/F";"2009-02-19";"81.13"
"08757X0120/F";"2009-02-20";"81.12"
"08757X0120/F";"2009-02-21";"81.11"
"08757X0120/F";"2009-02-22";"81.11"
"08757X0120/F";"2009-02-23";"81.12"
"08757X0120/F";"2009-02-24";"81.1"
"08757X0120/F";"2009-02-25";"81.09"
"08757X0120/F";"2009-02-26";"81.09"
"08757X0120/F";"2009-02-27";"81.11"
"08757X0120/F";"2009-02-28";"81.09"
"08757X0120/F";"2009-03-01";"81.07"
"08757X0120/F";"2009-03-02";"81.06"
"08757X0120/F";"2009-03-03";"81.11"
"08757X0120/F";"2009-03-04";"81.12"
"08757X0120/F";"2009-03-05";"81.09"
"08757X0120/F";"2009-03-06";"81.08"
"08757X0120/F";"2009-03-07";"81.07"
"08757X0120/F";"2009-03-08";"81.07"
"08757X0120/F";"2009-03-09";"81.06"
"08757X0120/F";"2009-03-10";"81.06"
"08757X0120/F";"2009-03-11";"81.05"
"08757X0120/F";"2009-03-12";"81.06"
"08757X0120/F";"2009-03-13";"81.06"
"08757X0120/F";"2009-03-14";"81.04"
"08757X0120/F";"2009-03-15";"81.04"
"08757X0120/F";"2009-03-16";"81.03"
"08757X0120/F";"2009-03-17";"81.03"
"08757X0120/F";"2009-03-18";"81.04"
"08757X0120/F";"2009-03-19";"81.02"
"08757X0120/F";"2009-03-20";"81.01"
"08757X0120/F";"2009-03-21";"81.0"
"08757X0120/F";"2009-03-22";"81.0"
"08757X0120/F";"2009-03-23";"81.01"
"08757X0120/F";"2009-03-24";"81.0"
"08757X0120/F";"2009-03-25";"80.99"
"08757X0120/F";"2009-03-26";"80.99"
"08757X0120/F";"2009-03-27";"81.02"
"08757X0120/F";"2009-03-28";"80.99"
"08757X0120/F";"2009-03-29";"80.97"
"08757X0120/F";"2009-03-30";"80.97"
"08757X0120/F";"2009-03-31";"80.98"
"08757X0120/F";"2009-04-01";"80.96"
"08757X0120/F";"2009-04-02";"80.95"
"08757X0120/F";"2009-04-03";"80.95"
"08757X0120/F";"2009-04-04";"80.94"
"08757X0120/F";"2009-04-05";"80.96"
"08757X0120/F";"2009-04-06";"80.95"
"08757X0120/F";"2009-04-07";"80.94"
"08757X0120/F";"2009-04-08";"80.95"
"08757X0120/F";"2009-04-09";"80.97"
"08757X0120/F";"2009-04-10";"80.97"
"08757X0120/F";"2009-04-11";"80.97"
"08757X0120/F";"2009-04-12";"80.98"
"08757X0120/F";"2009-04-13";"81.02"
"08757X0120/F";"2009-04-14";"81.04"
"08757X0120/F";"2009-04-15";"81.02"
"08757X0120/F";"2009-04-16";"81.01"
"08757X0120/F";"2009-04-17";"80.99"
"08757X0120/F";"2009-04-18";"80.98"
"08757X0120/F";"2009-04-19";"80.96"
"08757X0120/F";"2009-04-20";"80.96"
"08757X0120/F";"2009-04-21";"80.95"
"08757X0120/F";"2009-04-22";"80.96"
"08757X0120/F";"2009-04-23";"80.97"
"08757X0120/F";"2009-04-24";"80.96"
"08757X0120/F";"2009-04-25";"80.97"
"08757X0120/F";"2009-04-26";"80.96"
"08757X0120/F";"2009-04-27";"80.98"
"08757X0120/F";"2009-04-28";"80.99"
"08757X0120/F";"2009-04-29";"81.04"
"08757X0120/F";"2009-04-30";"81.07"
"08757X0120/F";"2009-05-01";"81.06"
"08757X0120/F";"2009-05-02";"81.07"
"08757X0120/F";"2009-05-03";"81.07"
"08757X0120/F";"2009-05-04";"81.05"
"08757X0120/F";"2009-05-05";"81.05"
"08757X0120/F";"2009-05-06";"81.06"
"08757X0120/F";"2009-05-07";"81.04"
"08757X0120/F";"2009-05-08";"81.03"
"08757X0120/F";"2009-05-09";"81.03"
"08757X0120/F";"2009-05-10";"81.04"
"08757X0120/F";"2009-05-11";"81.04"
"08757X0120/F";"2009-05-12";"81.04"
"08757X0120/F";"2009-05-13";"81.06"
"08757X0120/F";"2009-05-14";"81.1"
"08757X0120/F";"2009-05-15";"81.12"
"08757X0120/F";"2009-05-16";"81.13"
"08757X0120/F";"2009-05-17";"81.09"
"08757X0120/F";"2009-05-18";"81.09"
"08757X0120/F";"2009-05-19";"81.08"
"08757X0120/F";"2009-05-20";"81.07"
"08757X0120/F";"2009-05-21";"81.06"
"08757X0120/F";"2009-05-22";"81.06"
"08757X0120/F";"2009-05-23";"81.02"
"08757X0120/F";"2009-05-24";"81.01"
"08757X0120/F";"2009-05-25";"81.0"
"08757X0120/F";"2009-05-26";"80.98"
"08757X0120/F";"2009-05-27";"80.97"
"08757X0120/F";"2009-05-28";"80.98"
"08757X0120/F";"2009-05-29";"80.99"
"08757X0120/F";"2009-05-30";"80.96"
"08757X0120/F";"2009-05-31";"80.92"
"08757X0120/F";"2009-06-01";"80.84"
"08757X0120/F";"2009-06-02";"80.87"
"08757X0120/F";"2009-06-03";"80.65"
"08757X0120/F";"2009-06-04";"80.5"
"08757X0120/F";"2009-06-05";"80.61"
"08757X0120/F";"2009-06-06";"80.7"
"08757X0120/F";"2009-06-07";"80.74"
"08757X0120/F";"2009-06-08";"80.78"
"08757X0120/F";"2009-06-09";"80.8"
"08757X0120/F";"2009-06-10";"80.81"
"08757X0120/F";"2009-06-11";"80.48"
"08757X0120/F";"2009-06-12";"80.27"
"08757X0120/F";"2009-06-13";"80.26"
"08757X0120/F";"2009-06-14";"80.16"
"08757X0120/F";"2009-06-15";"80.26"
"08757X0120/F";"2009-06-16";"80.37"
"08757X0120/F";"2009-06-17";"80.17"
"08757X0120/F";"2009-06-18";"79.95"
"08757X0120/F";"2009-06-19";"79.98"
"08757X0120/F";"2009-06-20";"80.1"
"08757X0120/F";"2009-06-21";"80.06"
"08757X0120/F";"2009-06-22";"79.82"
"08757X0120/F";"2009-06-23";"79.71"
"08757X0120/F";"2009-06-24";"79.66"
"08757X0120/F";"2009-06-25";"79.67"
"08757X0120/F";"2009-06-26";"79.65"
"08757X0120/F";"2009-06-27";"79.51"
"08757X0120/F";"2009-06-28";"79.42"
"08757X0120/F";"2009-06-29";"79.32"
"08757X0120/F";"2009-06-30";"79.47"
"08757X0120/F";"2009-07-01";"79.58"
"08757X0120/F";"2009-07-02";"79.68"
"08757X0120/F";"2009-07-03";"79.76"
"08757X0120/F";"2009-07-04";"79.56"
"08757X0120/F";"2009-07-05";"79.49"
"08757X0120/F";"2009-07-06";"79.53"
"08757X0120/F";"2009-07-07";"79.65"
"08757X0120/F";"2009-07-08";"79.56"
"08757X0120/F";"2009-07-09";"79.47"
"08757X0120/F";"2009-07-10";"79.3"
"08757X0120/F";"2009-07-11";"79.34"
"08757X0120/F";"2009-07-12";"79.28"
"08757X0120/F";"2009-07-13";"79.22"
"08757X0120/F";"2009-07-14";"79.39"
"08757X0120/F";"2009-07-15";"79.55"
"08757X0120/F";"2009-07-16";"79.61"
"08757X0120/F";"2009-07-17";"79.68"
"08757X0120/F";"2009-07-18";"79.78"
"08757X0120/F";"2009-07-19";"79.79"
"08757X0120/F";"2009-07-20";"79.57"
"08757X0120/F";"2009-07-21";"79.41"
"08757X0120/F";"2009-07-22";"79.42"
"08757X0120/F";"2009-07-23";"79.46"
"08757X0120/F";"2009-07-24";"79.63"
"08757X0120/F";"2009-07-25";"79.58"
"08757X0120/F";"2009-07-26";"79.45"
"08757X0120/F";"2009-07-27";"79.28"
"08757X0120/F";"2009-07-28";"79.27"
"08757X0120/F";"2009-07-29";"79.13"
"08757X0120/F";"2009-07-30";"79.08"
"08757X0120/F";"2009-07-31";"79.08"
"08757X0120/F";"2009-08-01";"79.02"
"08757X0120/F";"2009-08-02";"79.23"
"08757X0120/F";"2009-08-03";"79.38"
"08757X0120/F";"2009-08-04";"79.31"
"08757X0120/F";"2009-08-05";"79.18"
"08757X0120/F";"2009-08-06";"79.02"
"08757X0120/F";"2009-08-07";"79.04"
"08757X0120/F";"2009-08-08";"79.0"
"08757X0120/F";"2009-08-09";"79.12"
"08757X0120/F";"2009-08-10";"79.3"
